Mixture	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	Serpinf1	SMC	Sncg	Sst	Vip	VLMC	P-value	Correlation	RMSE
L1-L6_spot_70	0.00019836875535148	0.00899683761256639	0	0.00561672174181972	0.0477043967177569	0.427724960525232	0	0	0	0.00734518698383879	0	0	0	0	0.000268071316436824	9.75025709473003e-05	0	0.442182734771018	0.000228558058122183	0	9.76516718827264e-05	0.0595390092750277	0	0	0.867687124901952	0.639496901021176
L1-L6_spot_71	0	6.96642017773481e-05	1.65777366859129e-05	6.19772158808568e-05	0	0.000426690309745285	0	3.71160315913382e-05	0	0	0	6.32151974152092e-06	0	9.50051075199573e-05	1.05980880645543e-05	6.19917589337473e-06	0	0.999114867606126	1.28770000879336e-06	0	1.46260190634406e-05	0.000138110874962869	9.58412938595763e-07	0	0.886748317548684	0.500387844740371
L1-L6_spot_72	0	2.78327923456641e-05	4.89280488263858e-06	6.71559244229e-05	0.000152320332556757	0.999462304824992	0	0.00016171996559126	0	4.42888416947551e-05	0	5.63411414530393e-06	9.74996902883893e-06	0	2.4756955047959e-06	2.75649648744135e-06	1.05362251175255e-05	4.48910596907607e-05	3.44095353981961e-06	0	0	0	0	0	0.855435217139861	0.676939464005678
L1-L6_spot_73	0	0	4.02994335033048e-06	0	0	0.845764072716869	0	0	8.03104061202699e-05	0.000396474703038368	4.31641018391151e-05	3.26627709392864e-07	0.00333567920227581	0.00162264394499642	3.92294127257822e-07	5.62582334005743e-06	0	0.147075186421131	3.79778734906434e-06	0.00164188901233101	2.45638939135457e-05	0	1.84312160896538e-06	0	0.84712967836672	0.689463328161789
L1-L6_spot_74	2.58939011524356e-07	2.96839122320613e-05	1.30754170054858e-06	5.81106179322794e-05	0	0.000142488566739833	0	6.21667246283077e-05	0	3.79961256518931e-05	4.6349096462919e-05	8.89867846426792e-06	8.1346045284572e-05	0	0	5.55756167912937e-06	1.66072084156787e-05	0.99949233826279	9.04402650965434e-06	0	0	0	7.84669249723534e-06	0	0.860154558012137	0.536078783371992
L1-L6_spot_75	0	0.000102175928943898	4.36014668163873e-06	2.04965064744946e-05	3.06311054684705e-05	0.441058249461815	0	0.000373767497781135	0	0	0	7.94148174037157e-06	4.85534547017105e-05	4.14827377767468e-05	4.4587941564042e-06	1.34434526857036e-06	0	0.46833094076073	0	0.0054549486949936	0	0.0845161847820418	4.46430142591886e-06	0	0.845717830332544	0.643896207785065
L1-L6_spot_76	0	8.51135693656468e-06	9.82511338426677e-06	2.21750331446611e-05	0	0.194040467909694	0	0	0	8.15348461399054e-06	7.24356561863396e-06	2.64491603366324e-06	4.48870262689787e-06	0	1.80592279766893e-06	6.08785392466637e-06	1.82833475209244e-05	0.805814218685857	7.67193756997349e-07	2.17047596204654e-05	1.27921805747474e-05	2.08299738946283e-05	0	0	0.886945066944494	0.545452591734431
L1-L6_spot_77	1.43140263548251e-05	4.81803619040513e-05	0	0	4.67762326934688e-05	0.15329702651631	0	0.00202436741560485	0.00144372367050953	0.000197454299374668	0.00194043335645854	1.52589793982875e-06	0.000263531039583716	0.00206930013673263	5.76486513674842e-06	1.25102942240595e-05	0	0.837494013882311	0	0.000230609541048835	0.000910468463813115	0	0	0	0.848640254670639	0.57932274130639
L1-L6_spot_78	0	1.74296448569848e-05	3.40783471150536e-06	1.23153913822972e-05	4.85976577614792e-05	0.432336235034117	0	0.000234397446428539	0.000211806141652423	3.53330298505912e-05	5.01774537637371e-05	5.17914609741594e-06	0	0	4.65367911456055e-06	0	0	0.566951118173325	6.85820888875735e-06	3.07746082129029e-05	2.3406518188947e-05	2.59530694852944e-05	2.35696216216767e-06	0	0.881033852561943	0.611279604392659
L1-L6_spot_79	3.28144461121997e-05	6.8967882555864e-05	8.13509531309203e-06	0.000270279665521376	0.000624715986480731	0.0507271212150947	0.000160751725701137	0.000635803071537757	0	0.000137152660007151	0.000163805311840923	6.8492601411038e-06	0	1.54034824567802e-05	0	9.39993295356403e-06	0	0.943264406904848	0	0	0.000420514580388101	0.00345387877904791	0	0	0.912105392489901	0.477446127877887
L1-L6_spot_80	5.62086680179897e-06	1.37691587481773e-05	4.81232847278982e-06	0	8.36684265785327e-06	0	0	1.82861878809002e-05	2.23956833360245e-05	2.61293292180791e-05	3.16544219308219e-05	5.05126010315701e-06	9.00116914740563e-06	3.7143036404753e-05	5.40370590132911e-06	7.0946026124704e-06	0	0.999708634175143	1.49745684011103e-06	7.80477040883899e-05	1.70920707133296e-05	0	0	0	0.809005884137578	0.598845323104941
L1-L6_spot_81	4.68541920473028e-06	4.87126625229504e-05	4.15697970542201e-06	0	5.75640946638888e-06	0.702189260208058	5.43728944307496e-05	0.0102429042034057	9.2301521543635e-06	0	0	0	0	0.00327867006141657	6.37368210757786e-06	0	0	0.252374733390173	3.16062031783056e-06	0.0306840729262192	0.00038356571539902	0.000697631706569391	1.27129688493818e-05	0	0.876418625121899	0.66682594058758
L1-L6_spot_82	1.46898154046577e-05	3.11499588538066e-05	4.72518736112088e-06	0	8.50198598982041e-05	0.662675106210946	0	0.0017474995797864	0	0	0.00047489831978541	8.9408679384607e-06	0.000121399531509063	0	8.08902711260302e-06	5.58555865045199e-06	0	0.33042549386667	8.51012383488842e-07	0	1.51547058338115e-05	0.00437870996812983	2.68652973629701e-06	0	0.840604687414104	0.681791360193124
L1-L6_spot_83	3.38986669591357e-05	0.000376334977112321	1.48173146380554e-05	0	0	0.102447206604601	0	0.00397658992155454	0	0.000178416944370545	0	9.09213537973273e-06	0	0.000870958628910467	1.25106826102873e-05	0	0	0.774415284639656	0	0.000225290703012006	0.000306033485302566	0.117125382902636	8.18239325722727e-06	0	0.862951206263081	0.555074412552824
L1-L6_spot_84	2.31791170536214e-06	1.79184848558083e-05	5.23273929113715e-06	8.70119865556725e-05	8.60705608887848e-05	0.999244200029196	0.000119716552146568	0.000157640891086632	9.40032024747641e-05	5.30750845345542e-05	1.85102237298215e-05	3.01930565598799e-06	0	5.31152234628531e-05	8.85521064216148e-06	4.91807110608599e-06	2.52548233047684e-05	9.16543162414528e-06	3.67689599819573e-06	0	0	6.29737174035118e-06	0	0	0.862509907698256	0.672536107294206
L1-L6_spot_85	0	0	0	0	0	0.209011218610334	0	0.000810545034258486	0	0.000109992154745377	0.000299481118116226	0	4.53329366687137e-05	2.50381042940655e-05	0	8.55580471042675e-06	3.31525381195381e-05	0.740773320984439	1.19780612066731e-06	0	0	0.0488789410631033	3.22384509036188e-06	0	0.889415331726521	0.548772853367533
L1-L6_spot_86	7.1798245361736e-07	0	3.79351440904445e-06	0	7.70368381199367e-05	0.595963390262129	7.72571671179644e-05	0.000193621343714139	0	0	8.88625546734581e-05	0	0	2.82994570195873e-05	7.22323164651511e-06	5.39943959866508e-06	9.73495893563343e-06	0.403481305268081	0	0	1.88781314689462e-05	4.34354624362031e-05	1.04438819579309e-06	0	0.882162424314297	0.644330879369554
L1-L6_spot_87	0	2.32976050090008e-05	0	6.11262767930117e-05	6.58338607447813e-05	0.914678555928629	0.000160039274226182	0.000345659963556068	8.44231349495316e-05	0.000125490590219068	0.00101843748820672	6.14805936178825e-06	4.4504866280238e-05	0.000198752967009137	9.49986623172788e-06	2.04062825012793e-06	0	0.0831084371145049	1.85335863061478e-06	2.78130330572575e-05	3.61011065193913e-05	0	1.98487782122054e-06	0	0.823431764165802	0.701970755927194
L1-L6_spot_88	1.1994887442761e-05	2.50412863700677e-05	1.23692368580246e-05	0	0.00147965243890407	0.519181884736559	0	0.0041307272836221	0.00270750266111816	0	0	7.71850083088748e-06	0	0.00023460575766648	6.48512715142807e-06	3.68727076413012e-06	0	0.424086204073689	1.03256603973106e-06	0.040096953535628	0	0.00801414063735539	0	0	0.871495687304594	0.642673654528208
L1-L6_spot_89	3.59627518664087e-06	8.16251047995641e-05	1.40798360803262e-07	5.30799005567777e-05	0	0.239154924661587	0	0.00219718447084613	0	0	0	8.8802500569635e-06	0	5.84411677789948e-05	1.10529233494027e-05	3.65439123419506e-06	0	0.58690775388994	0	0	0.0011925128799882	0.170326689314047	4.63972268905766e-07	0	0.856793751390635	0.59079456522441
L1-L6_spot_90	0	3.2403919017711e-05	4.1246405151072e-06	3.89179463191384e-05	5.67015473677716e-05	0.999392045443199	5.12114230962417e-06	0.00017845634218614	0.000199066240839826	0	0	4.87364359364837e-06	0	1.46653755023945e-05	4.33573508919249e-06	5.6775768346649e-06	1.06714237203551e-05	4.32888366099578e-05	7.43893472298418e-06	0	0	5.89150803963807e-07	1.62210136819286e-06	0	0.849711799787069	0.680501054178059
L1-L6_spot_91	3.38472639898554e-06	0	1.96438125987271e-05	0.000101144085670918	0	0.0708229784252931	0	0.00124865366673162	0	0.00379114133616912	0	7.42425556091098e-06	0	0.000867664094781772	6.97780017993397e-06	0	0	0.828341007713353	0	0.0636215178979369	0	0.0311508078533125	1.76543320120521e-05	0	0.847003724841483	0.569274343427873
L1-L6_spot_92	0	0	9.35831879285951e-06	6.779926006723e-06	0	6.9513056256564e-05	0	9.27005386603426e-05	0	2.0926667177532e-06	0	2.37566871055458e-06	0	0	1.03718524461669e-05	8.70912140950167e-06	1.21719851257349e-06	0.943628103631398	0	0	2.21921520370147e-05	0.0561465858690517	0	0	0.933383664190113	0.432511979507331
L1-L6_spot_93	0	0	1.04425971685808e-05	0.000170125162038187	0	0.557191140344183	0	0.000194374200261153	0.000184615203130161	0	0.00726412254534972	7.2586349905738e-06	0.000491775387552644	0.000595419873559757	6.90648658114113e-06	6.57972027065353e-07	0	0.431211488876852	2.70995590269146e-06	0.00256678397621059	0.000102178784192923	0	0	0	0.833852455504609	0.672192107906739
L1-L6_spot_94	9.72051806931206e-06	0	1.18691908926356e-05	0.000148967211215611	0	0.429278609193782	0	0.000113703154575434	0.00018020790936816	0	0	0	6.83390997616664e-06	2.27804937282505e-05	0	0	0	0.410807955107957	0	0.000355511991661565	3.54285698072159e-05	0.159014908718186	1.35040307801553e-05	0	0.889905770444674	0.606132258968274
L1-L6_spot_95	0	0	1.0668244048465e-05	4.75119368751928e-05	0.000114179488423148	0.000540528040923519	0	0.000308710752677813	9.55104003783732e-06	1.74594952842617e-05	6.19311172896373e-05	1.46477029054146e-05	2.69974278211258e-05	2.12960770977384e-05	0	6.58867278633369e-07	0	0.998741630872153	4.01168477675835e-06	0	0	8.02172524075363e-05	0	0	0.91310228765904	0.462355289203931
L1-L6_spot_96	3.46593656528984e-06	0	0	0.000261138780418467	0.00130002208464562	0.765025010842759	2.24581008104802e-05	0	0	7.52825720560403e-05	0.0107313652391995	0	0.00882186019762315	1.29156789120365e-05	1.78661937556216e-06	0	0	0.200361703955372	1.44244947492457e-06	0.0133782649045425	6.98466929088054e-07	0	2.58417131682615e-06	0	0.881204415552174	0.668641761476518
L1-L6_spot_97	6.52244657390332e-06	4.23395158591785e-05	7.53505692220961e-06	0	0	0.267080786338602	2.45143154670894e-05	0.000111841428223645	0	4.10170076459509e-05	5.53025143364303e-05	1.18459292923934e-05	0	2.28891382014763e-05	4.46236067208058e-06	7.6723877536833e-06	0	0.73253451407619	2.47585763170909e-06	0	1.62148840434816e-05	2.99023321900335e-05	1.64410394901554e-07	0	0.916700360559404	0.533870176257267
L1-L6_spot_98	1.92874804522558e-05	0	6.40582873582219e-06	0.000119208240233281	0.000348640557314574	0.476884334239884	0	2.92988979996976e-05	0	0.000120100702846405	0.0241081428514347	1.16223243569995e-05	0.00029268109795377	7.07029720490483e-05	0	0	5.50989484784605e-05	0.497920760154904	3.49070600055761e-06	0	1.74916347732416e-06	0	8.47583387883074e-06	0	0.815676645392682	0.673154437166163
L1-L6_spot_99	6.12821450089766e-07	2.8818071715131e-05	1.2142750370717e-05	0.000262130390143234	0.00114821870680738	0.197043372616627	2.2747618508761e-05	0.000690495812488948	9.42571770324757e-05	6.87646767971767e-05	0	9.86923990745626e-06	0	0	0	4.48384176921618e-06	6.27753044289616e-05	0.756661704882645	6.47108772937437e-06	0	4.51812003601862e-06	0.0438751476870953	3.46919444774021e-06	0	0.91975554554514	0.511830044264555
L1-L6_spot_100	1.31779715247099e-05	6.67526971822886e-05	7.57456064154232e-06	0	0.00031398510681352	0.646895825210687	0.00115459099632341	0.000723073294624718	0	0	0	4.8907815847579e-08	0	1.35878977667351e-06	3.46858402849696e-06	5.17733820443251e-06	1.78881689194394e-06	0.350247254961709	0	0	7.4160807170812e-06	0.000558506683059711	0	0	0.87082766657904	0.660236724813355
L1-L6_spot_101	0	0	2.59497337403577e-05	0	0.000104747484875647	0	4.11652603816616e-05	5.35518967750945e-05	8.00835001604875e-05	0	0	4.58697963647289e-06	0	0	8.9138825912423e-06	2.0772517771177e-06	0	0.906458238710403	4.34242621021798e-06	0.000305608323730695	0	0.0929091390350756	1.59551464263291e-06	0	0.909907102675274	0.469405713089952
L1-L6_spot_102	1.51806219660316e-05	0	0	2.72566981268775e-06	2.69883853807728e-05	0.364899316391306	0.000271305379555446	0.000242141443333998	6.71340519311548e-05	0	0.000533019030232731	1.11243043558408e-06	0	0.000169091790549904	1.05546977998125e-05	4.93464598227593e-06	0	0.633595710415576	2.24187381503901e-06	0	2.73945639591323e-05	0.000128997964003872	2.1506443601082e-06	0	0.891285306253678	0.586088955727656
L1-L6_spot_103	2.80197675436414e-05	0.000666159934072599	0	0.00010305798391992	0	0.297120646344421	3.43629722105224e-05	0.0341650561902165	0.00250715185278822	0.000384822874148235	0	1.32129220804078e-05	0	0.00226512146813392	0	0	0	0.629005509735077	6.54771480387193e-06	0.0336171319259089	7.10897524354682e-05	0	1.21085622399971e-05	0	0.808604186595533	0.652860537881526
L1-L6_spot_104	0	0	1.51483028972741e-06	4.35519986722177e-05	0	0.999585109367341	0	5.50807753506089e-05	0	0.000206263606019469	1.524874597431e-06	7.88907280873767e-08	0	2.74748352029668e-05	4.17267770297732e-06	5.66419006093813e-06	4.71117748717534e-07	0	1.50622362447077e-06	1.5229716157785e-05	3.08552890572881e-05	2.15016074460376e-05	0	0	0.828828359163825	0.693314428040031
L1-L6_spot_105	3.21288110261692e-05	5.69270284975399e-05	7.78558426802928e-07	6.56913698601763e-05	0	0.441470484077516	0	0.000234848962428723	4.13226499678251e-05	8.61396098477881e-05	6.15625610088641e-06	1.8657103670812e-06	8.75820135863853e-05	0	1.01279117318058e-05	0	9.17125933993511e-05	0.511897157632566	3.42599410378072e-06	0	1.76558848215511e-05	0.0458936355615123	2.35937424034356e-06	0	0.825423863420222	0.65808452478734
L1-L6_spot_106	1.20655408480566e-05	3.99827423795088e-05	1.88657485515639e-05	9.41373915599158e-05	0.0106515887300735	0.518701884847074	0.00242818467376566	0	0	0.00381923327814921	0.010387180599176	2.19561814926821e-05	0.00375552862434771	0.205558033497146	2.54836464395744e-06	2.12756872675923e-05	1.21142857937651e-05	0.234894393909459	1.02476259587615e-07	0.00952259960545868	5.8323816553476e-05	0	0	0	0.820400032263808	0.708274064920545
L1-L6_spot_107	3.283926952402e-05	0	9.88107856133182e-06	0	0.0041181156857785	0.0594512760642359	3.49354606922954e-05	0	0	7.07820319023206e-05	0.00845034847395384	1.27250733590554e-05	0	0.000290466204126158	8.41923226926361e-06	5.14990975307201e-06	0.000552831650735912	0.826139058388659	1.19053617895236e-06	0	0.00114663788921292	0.0996675084378335	7.83461322389137e-06	0	0.918163583355949	0.47666888258492
L1-L6_spot_108	0	8.24835626872028e-06	8.60973979521087e-06	0	0	0.999899747977564	2.18158242103382e-05	1.04313651889662e-06	0	0	0	2.87888815299095e-06	0	1.89577626823817e-05	0	4.11373293532394e-06	6.28389093232261e-06	0	0	2.74695595751715e-05	0	0	8.31131364800436e-07	0	0.86341364563017	0.67193474831219
L1-L6_spot_109	3.48636983566584e-06	4.272860984347e-06	1.50579469068384e-06	0	0	0.999946985466248	0	0	0	1.31827097248361e-06	3.90546330289534e-06	1.4983281826255e-06	0	6.70313270557551e-06	4.22508027759669e-06	0	0	0	0	1.6107204208414e-05	5.28398251035208e-06	3.26313274887911e-06	1.44491333239141e-06	0	0.861241161608837	0.673292225696925
L1-L6_spot_110	0	9.57055566019418e-05	1.30301303473285e-05	0.000286351621966492	8.29488040281749e-05	0.366796154844255	0	0.000510798986858232	0.00431568632835467	7.71188699226568e-06	0	1.06350062607613e-05	4.9879786553128e-05	2.88391589770891e-05	2.30831999735881e-06	0	0	0.624157971397365	4.647082782568e-06	0.00361561674767036	0	0	2.17143409893651e-05	0	0.882967602945253	0.595278199188886
L1-L6_spot_111	2.42896517506195e-05	2.76452286566632e-05	2.63096498677358e-05	0	0	0.680346815929177	0	0.0132739126180442	0.0181337756071166	0	0	4.70535718170881e-05	0.0208162295143891	0.000791330066644891	2.44179166589112e-05	1.97708951216899e-05	0	0.233872593746182	2.95296939132222e-05	0.032336113847855	0.000208047848773671	0	2.21642140313372e-05	0	0.814007705937624	0.707173780549453
L1-L6_spot_112	0	3.79883535044147e-05	6.36921365252143e-06	0	0.000135891195196848	0.60253287452773	0	0.000318958954390711	0.00010834007575427	0.000617581956063174	0.0088429585786089	0	2.43868167003688e-05	0.000668127789551408	8.22887785963788e-07	1.1017559808765e-05	0	0.384759531238647	0	0.00186023281562277	7.49180369825359e-05	0	0	0	0.826026166926233	0.684314610473062
L1-L6_spot_113	5.83446987481826e-07	0	0	0	5.12417788778479e-06	0.999899986602612	0	1.53466369084461e-05	1.46323847992416e-05	1.0499345768436e-05	0	0	1.29731980657467e-05	1.37776628392427e-05	3.77806635015713e-07	0	0	9.43731915202557e-06	1.70183172063178e-06	6.3888038640375e-06	9.1707827599011e-06	0	0	0	0.867722071943245	0.669220962655563
L1-L6_spot_114	0	4.35379862858234e-05	7.16686605661085e-06	7.79070788330976e-05	0.000360855483730121	0.700407335201877	2.76577606284481e-05	0.00015766630884295	0.000214755551929784	0	0.000263806451220706	0	2.65127966927803e-05	0.000488177324418312	2.92154147706499e-06	2.57042159469857e-06	9.56310942642063e-06	0.29790270460802	5.29828376333834e-06	0	1.56322520362061e-06	0	0	0	0.849592514341461	0.679938087641258
L1-L6_spot_115	3.51146556755799e-05	0.0026988730212268	0	0	0	0.267871625590022	0.00213856064902223	0.000234592752348668	0.0117335791917226	0.00769027411432036	0.0117501525249095	6.4110341259073e-05	0.054061763053324	0.00874293894301757	0	1.48276554680925e-05	0	0.619344975748134	0	0.0134154279505772	0.000203183808972963	0	0	0	0.750480965471305	0.699131487994806
L1-L6_spot_116	5.5097929753488e-06	2.89007419308945e-05	0	3.17811088340954e-05	4.93936777945888e-05	0.804023403762488	5.26504802644478e-05	5.44216718646508e-05	6.70203268873105e-05	9.02606729232335e-05	0	5.59096606398321e-06	0.00804768989412776	6.85379877222638e-05	1.73456036447776e-06	0	0	0.187370333914178	2.58941397438495e-06	9.5209992244407e-05	4.97103536241454e-06	0	0	0	0.834389389284006	0.69654509550137
L1-L6_spot_117	7.69529115422918e-06	4.01852805134967e-05	2.83420763867793e-06	4.18728451904663e-05	1.56138826598878e-05	0.300881361705422	0	0.00433221031790539	0.00340041410757036	0.00227099768745037	0.00280666090726947	2.25657087059501e-06	8.18620132487127e-05	0.000316081633640489	0	4.72667565747576e-06	8.97423485930995e-05	0.679445631875289	0	0	7.57623547226655e-06	0.0062470980312649	5.17838318900466e-06	0	0.90512272843866	0.559430139769077
L1-L6_spot_118	0	4.14464842499427e-05	3.71831462482836e-06	6.80174905353595e-05	0	0.999486833594688	0	9.70197148599254e-05	0.000114068211107345	0	0	8.75657930495335e-06	7.10805918012936e-06	6.1989337189413e-05	7.07792809288605e-06	6.48207008187942e-06	2.26624426548351e-05	0	0	6.99740616530515e-05	4.84571177760128e-06	0	0	0	0.83266174191764	0.690987724166861
L1-L6_spot_119	2.58681335017691e-05	3.50944393847169e-05	1.99583167241679e-05	0.00413703529902618	0.0345977216433628	0.81230787025465	0.00292010182351723	0.0200577823279027	0	0	0.00501345483255704	1.40139156515956e-05	0.0109631719326133	1.15318867484488e-05	0	5.96124450735524e-05	0	0.0814993012366508	1.96371788735227e-06	0	1.47387161850008e-05	0.0283207790785636	0	0	0.860036491860411	0.684984067910841
